,string,valid
14372,BOCCCAFUCAFUCCCAFUCCCADE,0
14373,BPVPXTVPXVPXTTTTTVVE,1
14374,BTXXTTTTTTTTTTVPXTVPSE,1
14375,BTXXTTTVPXVPXVPXTVPSE,1
14376,BPVPXTTTVPXVPXVPXTVPSE,1
14377,BTTTTTTTTVXSXPXXPSE,0
14378,BTVXXPXXPXSXPXSSSSSSXPSE,0
14379,BPTTTVPXVPXTTTTTTTTTTTTTTTVPXTVVE,1
14380,BTXXTTTTVPXTTVPXVPXTTVPSE,1
14381,BPTTTVPXTVPXTTVPXVVE,1
14382,BPTTVPXTTTVPXVPXTTVVE,1
14383,BOAFUAFUCCAFUADE,0
14384,BTSSXXTTTTTTVPXTTTTTVVE,1
14385,BTTTVXSSSSSSSXPSE,0
14386,BNWWVZUWWWVZUWWWWWWVZRE,0
14387,BMQUWWWWWWWWWWWWVYE,0
14388,BPTTTVPXVPXVPXTVPXTTTTTVVE,1
14389,BPXPXXPXSSSXPXSXPXXPSE,0
14390,BTVXXPXXPXXPXXPXSXPSE,0
14391,BMOOOOOOQUWWWWVZUWWWWWVYE,0
14392,BAFHILHJJJIKE,0
14393,BMOQUCCAFUAFUCCAFUAFUCAFUADE,0
14394,BPTTTTTTTTTTVPXVPXTTTTVVE,1
14395,BMQUWVZUWWWWWWVYE,0
14396,BTXXTTTTTTTTTVPXVPXVPXVVE,1
14397,BTXXTTTVPXTVPXTTTTVPSE,1
14398,BPTVPXVPXVPXVPXTVVE,1
14399,BNCAFUAFUAFUCAFUAFRE,0
14400,BTSSXXVPXTTVPXVPXVPXVVE,1
14401,BMOOQUAFUCCCCCAFRE,0
14402,BPTVPXVPXTVPXVPXTTTTTVVE,1
14403,BPVPXTTTVPXTTTTVPXTVPSE,1
14404,BNWWVZUWWWVZRE,0
14405,BOAFUCAFUCAFRE,0
14406,BTSSXXTTTTTVPXTVPXTVPXTVPSE,1
14407,BTSSSSXXVPXTTVPXTTTVVE,1
14408,BADFHILHJJILHJJJILGE,0
14409,BTXXTVPXVPXTVPXVPSE,1
14410,BTSSXXVPXTTTTTTTTVPXTVVE,1
14411,BTTVPXTVPXTVPXVPXTTVPSE,0
14412,BPVXPTTVXPTTVXVE,0
14413,BPTTTVPXTTTTTTTVPXTVVE,1
14414,BQNUCCCCCCCCADE,0
14415,BTSSXXVPXTTTTVPXTTTTTTTVPXVPSE,1
14416,BPTVPXVPXVPXVPXTVPXTTVPSE,1
14417,BPVPXTTTTVPXTTTTTVPXVVE,1
14418,BTSSXXTTTTTVPXVPXVVE,1
14419,BNCCCCCAFUAFUCCADE,0
14420,BCILHILHILHIKE,0
14421,BNWVZUWWVZUVZUWVZUVYE,0
14422,BTXXVPXVPXTTTTVPXVPXVVE,1
14423,BTSSSSXXTTTTTVPXTTTTVPXTVPSE,1
14424,BTSXXTTTVPXTTVPXTVPXTTVPSE,1
14425,BTXPTTTTTVSE,0
14426,BPTVPXTTVPXVPXVPXTTTTTVVE,1
14427,BTSSSSSSSSSXXTTTTTTTVPXVPSE,1
14428,BMQUWWWWWWVYE,0
14429,BTTTTTTVXXPXXPXXVE,0
14430,BTSSSSSSSSXXTTTTTTTTTTTVVE,1
14431,BOAFUCCCAFUAFUAFUCCCCADE,0
14432,BPVPXTTTTTTTTTVVE,1
14433,BPTTVPXVPXTTTTTTTVPXVVE,1
14434,BPTTVPXVPXTTTTTTVPXTTVVE,1
14435,BTVXSSSSSSSSSXPSE,0
14436,BPTVPXVPXVPXTTVPXVVE,1
14437,BTSSSSSSXXVPXTTTTVPXVVE,1
14438,BTSSSXPTTTVXPVSE,0
14439,BTSSXXVPXVPXVPXTVVE,1
14440,BTSSSSXXVPXTTTTVPXVVE,1
14441,BQMMMNUCCCCCAFRE,0
14442,BTTVXSSXPXXPXSSXVE,0
14443,BPTTVPXTTVPXTTTVPSE,1
14444,BNWWWWWVZUVZUVZRE,0
14445,BMOQUWVZUWWWVZUWWVZRE,0
14446,BCILHILHJILHJJJJILGE,0
14447,BPTTTTTVPXVPXTVPXVVE,1
14448,BQMMMMMNUCCCADE,0
14449,BTSSSSXXTVVE,1
14450,BTXPTVXPTTTTTVXVE,0
14451,BMOOOOQUCCAFUCCCADE,0
14452,BTSXXTVPXTVPXTTTTTVPSE,1
14453,BMOQUWVZUWWVZUWVZUWWVZUVZRE,0
14454,BADDDFHILHJILHILHJJJIKE,0
14455,BTTTTTVXSSXPXXPXSXVE,0
14456,BTVPXVPXTTVPSE,0
14457,BNWWWWVZUVZRE,0
14458,BPSSSSXXTVPXVPXTVPXTTVVE,0
14459,BTSSXXTTTTVPSE,1
14460,BTXXTTTTTVPXTVPXTTTTVVE,1
14461,BMOOOQUAFUAFUCCCCAFUADE,0
14462,BPTTVPXVPXTVVE,1
14463,BTSXXTTTTTTTTTTTTVPXVPXTVPSE,1
14464,BNWWWWVZUVZUVZRE,0
14465,BTSSXXVPXTTVPXTTTVPXVPSE,1
14466,BMOOOOOOQUCCAFUCAFRE,0
14467,BMQUCCAFUCCCCAFUCCCAFRE,0
14468,BTXXTTTTTVPXTTTTVPSE,1
14469,BQMMMMMMMMMMNUCCCADE,0
14470,BTXXTVPXVPXTTTTTTVVE,1
14471,BTXXTVPXTVPXVPXTTTVPXVPSE,1
14472,BTSSXXTTVPXTTTTVPXTTTVPSE,1
14473,BPTVPXVPXTTTTVPXTVVE,1
14474,BPVPXTVPXTTTVPXTTTTTTVPSE,1
14475,BOCCCAFUADE,0
14476,BQMMNUCCAFUCCAFRE,0
14477,BTSSXPTTVXPTTVXVE,0
14478,BPTTVXPTTTTTTVXVE,0
14479,BMQUVZUVZUWWVZRE,0
14480,BMQUCCCCCAFUCCAFUCADE,0
14481,BTXXTTTTVPXTTVVE,1
14482,BMQUAFUCCAFUCAFRE,0
14483,BQMNUAFUAFRE,0
14484,BPTTTVPXTTVPXVPXTVPXVPSE,1
14485,BPSSSXXTTVPXVPSE,0
14486,BPSSSXXVPXVPXTVVE,0
14487,BPSSSSSXXTTVPSE,0
14488,BQMMMMNUCCCCCCCADE,0
14489,BPTTVPXVPXTTTTTTVPSE,1
14490,BPVPXVPXTVPXVPXTTVPXVVE,1
14491,BPTTTTTTTTTTTVPXTTTVVE,1
14492,BPTVPXTVPXTTTTVPXVPXVVE,1
14493,BTTVXSSSXPXXPXSSXVE,0
14494,BNCAFUCCCCAFUAFRE,0
14495,BTXXVPXVPXTTTTVPXVPXTVVE,1
14496,BPTTVPXTTTVPXVPXVPXTTVPXTTVVE,1
14497,BPVPXTTTVPXVPXTVPXTVPXTTVPSE,1
14498,BTSXXTTVPXTTTTTTVVE,1
14499,BTSSXXVPXTTTTVPXTTTTVVE,1
14500,BTXXTTTTTTTTTTVPXTTTVPXTTVVE,1
14501,BPXPXSSSXPXXPSE,0
14502,BPTTTTTTTVPXTVPXVPXVPXTTVPXTVVE,1
14503,BTXXTTTTVPXTTTTTVPXTVPXTTTTVVE,1
14504,BPTTVPXTTTTTTTTTVVE,1
14505,BMOOQUCAFUCCCCCCADE,0
14506,BTSXXVPXTTTTVPXVVE,1
14507,BMOOQUVZUWVZUVZUWWVYE,0
14508,BAFHJJILHJJILGE,0
14509,BNAFUCCCCAFUCCCADE,0
14510,BTSSSSSSSXXTTVPXTTTVPXTTTVVE,1
14511,BTTVXSSSSSSSSSXPXSSXVE,0
14512,BPVPXVPXVPXTVVE,1
14513,BPTVPXTTTTTVPXTVVE,1
14514,BTTTTTTTTVPXTTTVVE,0
14515,BTSSXXVPXTTVPXTTTTVPXVVE,1
14516,BTTTTTTVXSXPXSSXPXSSSXVE,0
14517,BTSSSSSXXVPXTTTTTTTVPSE,1
14518,BPXXTVPXTVPXVPXTVVE,0
14519,BTSSSSSXXTTTVPXTTTTTVVE,1
14520,BOCAFUCCCAFUAFUCCAFUCAFRE,0
14521,BTSSXXTTTTTTTTTTVPSE,1
14522,BPTTVPXTTTTTTVPXVVE,1
14523,BTSXXTTVPXTTTVPXTTTTVPXTTTTTTVVE,1
14524,BNVZUWWWVZUWWWWVZRE,0
14525,BTXXSXVVTPXTPSE,0
14526,BPSSXXTVPXVPXTVPSE,0
14527,BOCCCCCAFUCCCAFUADE,0
14528,BPTVPXVPXVPXTTTTTTTVPXTTVVE,1
14529,BPTTTVPXTVPXVPXTVPXVVE,1
14530,BMQUCCCCAFUCCAFRE,0
14531,BPTTVPXVPXVVE,1
14532,BTXXVPXTVPXTTTTTVPXTVVE,1
14533,BMOOOQUWVZUVZUWWVZRE,0
14534,BTSSXXTTTVPXVPXTTVPXTVPXVPXTTVVE,1
14535,BPTTTVPXTVPXVPXVPXVPSE,1
14536,BTSSSSXXVPXVPXTVPXVPSE,1
14537,BMQUWWWWVZUWVZUWWVZUVYE,0
14538,BPXXVPXTTTTTTVVE,0
14539,BTSXXTVPXTTTVPXTTTVVE,1
14540,BAFHJILHILHJILHIKE,0
14541,BNAFUCCCCCAFUAFRE,0
14542,BPTTTVPXTVPXTTVPSE,1
14543,BADDDFHJJJJILHILHILGE,0
14544,BPTVPXTTTTVPXTTVPXTTVVE,1
14545,BTSXXTTTTTTVPXTTTTTVPXTTVPSE,1
14546,BTSSSXXTTVPXTTVPXVPXVPSE,1
14547,BTSSSSXXVPXTTTVPXTTTVVE,1
14548,BPTTTTTTVPXVPXTTTTTVVE,1
14549,BPTVPXTTVPXVPXTTVPXTVPSE,1
14550,BPSXXTVPXTTTVPXTVPXTVPXVVE,0
14551,BPXPXSSSSSXPXSXPSE,0
14552,BTXXTTTVPXTTTTTTVPXTVPXTVPSE,1
14553,BTSSXXTTVPXVPXTTVPXVPXTTTTVVE,1
14554,BPVPXVPXTTTTTTTVPXTVPSE,1
14555,BPTTTVPXTTTTVVE,1
14556,BTVXSXPXXPXSXPXSXPSE,0
14557,BMQUCCCCCCCAFUADE,0
14558,BTXPVXPTTVXPVXPVXPTVSE,0
14559,BTXXTVPXTTTTTTTTVPXTVPXVVE,1
14560,BCJJJJILHJJJILGE,0
14561,BPSSSSXXVPXTTTVPSE,0
14562,BTSXXTTVPXVPXTVPXVPXVVE,1
14563,BPXPXSSSSSSSSXPSE,0
14564,BTSSSXXVPXTVPXVPXTTVPXTVVE,1
14565,BOCCCCAFUCAFUAFUCADE,0
14566,BTVPXTTTVPXTTTVPXTTVPSE,0
14567,BTSXXTVPXTVPXVPXTTVVE,1
14568,BNWWWVZUWVZUVZUWWWWVYE,0
14569,BTTTTVPXTVPXVPXTTTVPSE,0
14570,BTXSXTPXVVTPXTPSE,0
14571,BCJJJJJJJJILHILGE,0
14572,BTSSSXXVPXVPXTTTTTTTTTTVVE,1
14573,BCILHILHILHJILHJJILGE,0
14574,BPTTTVPXTTTVPXTVPXVPXTTTVVE,1
14575,BTSSSXXTVPXTTTTTVPXTTVVE,1
14576,BTSSXXVPXTTVPXTTVPXTTVPSE,1
14577,BPVPXVPXVPXTTVPXVPXTTVPSE,1
14578,BTSSSSSSXXTTTTTTVPXVVE,1
14579,BPSSSSXPXSXPXXPXSXPXSSXPSE,0
14580,BTSSXXVPXVPXTTVVE,1
14581,BOCAFUAFUAFUAFUAFRE,0
14582,BPTTTVPXTTTTVPXVPXVVE,1
14583,BTSXPTTTVXPTVXVE,0
14584,BMOOOOOOOQUWWWVZUVZRE,0
14585,BNWWWVZUWWWVZUVZUVZUWVZRE,0
14586,BMQUCCCCAFUCCADE,0
14587,BPTTTVPXTTVPXTTTVPXTTTVPXVPSE,1
14588,BPSSSSSXPXXVE,0
14589,BQMMMMMNUAFUADE,0
14590,BTSXXVPXVPXTTVPXVPXVPXVPXTTVPSE,1
14591,BOAFUCAFUCCCAFRE,0
14592,BTSSSXXTVPXTVPXVPXTTVPXTTTVVE,1
14593,BPTTTTVPXTTTTTVPXTTVVE,1
14594,BTSSSSSSSXXTTTVPXVPXTTTTTTVPSE,1
14595,BOCAFUCCAFUADE,0
14596,BTXXSXVVVTPSE,0
14597,BNCCCCAFUCCCCCCCCCCAFUCAFRE,0
14598,BPTTTTTVPXTTTVPXVPSE,1
14599,BMQUWWWWVZUWVZUWVZUVYE,0
14600,BPTVXPTTTTVXPTTVSE,0
14601,BPTVPXTTVPXTTVPXTVVE,1
14602,BTSSXXTTTTVPXTVPXTTVVE,1
14603,BPTVXPVXPTTVXPVXPVXVE,0
14604,BMQUWWWVZUWVYE,0
14605,BMQUWWWWWWWVZRE,0
14606,BPTVPXTVPXTVPXVPXTTTVVE,1
14607,BNWWWVZUVZRE,0
14608,BPVPXTTTTVPXTVPXTVPXTTVPSE,1
14609,BTTTVXSSSSSXVE,0
14610,BQNUCCCCAFUAFUCCADE,0
14611,BPTVXPTTVXPTTVXPTTVSE,0
14612,BTSXXTTTVPXTTTVPXTTTTTVPSE,1
14613,BTXXTTTTTTVPXTVPXTTTVPSE,1
14614,BTXXTTVPXVPXTTVPXTTVPXTVVE,1
14615,BPTTTTVPXTTTTTVPXTVPXTVPXTVPSE,1
14616,BMQUWWVZUVZUWWVYE,0
14617,BTXXVPXVPXTTTVPXTVPXTTVPXVPSE,1
14618,BPTVPXTTTVPXTTVPXVVE,1
14619,BTTTVXXPXXPXSSSSXVE,0
14620,BPTTTTVPXTTTVPXVPXVPXVPSE,1
14621,BPVPXTTTTVPXTTTTVPXTTTTVPXTVPXVPSE,1
14622,BTVXXPXXPXSSSXPXSSSSSSXVE,0
14623,BPVPXTTTVPXTVPXVPXVPSE,1
14624,BMOOQUVZUWWWWWVZRE,0
14625,BAFHILHJJJJILHIKE,0
14626,BTXXTVPXVPXVPXVPXTTVVE,1
14627,BTVPXTTTVPXTTTTVVE,0
14628,BTSSSXXTTTTTTVPXTVPXTTVPSE,1
14629,BMOOOOQUWWVYE,0
14630,BTVXXPXSSXVE,0
14631,BNCCAFUCCCCCAFUAFUADE,0
14632,BPTTVPXTTVVE,1
14633,BTSXXTTTTTTTTVPXVVE,1
14634,BAFHJJILHILHJIKE,0
14635,BPTTTVPXTTTVPXTVPXVPSE,1
14636,BTVPXTTTVPXVPXVPSE,0
14637,BTXXTTTTTTTVPXVPXVPSE,1
14638,BTXXTVPXVPXTTTTVVE,1
14639,BPVPXTTTTTTTVPXTTTTTVPXTTVPXVPSE,1
14640,BPVPXTVPXTVPXTVPXTTTTVVE,1
14641,BNAFUAFUAFUAFRE,0
14642,BQMMNUAFUAFUAFRE,0
14643,BTSSSXXTVPXTVPXVPXTVPSE,1
14644,BMOQUWWWWWWVZUVZRE,0
14645,BTTTTTVXSSXPXSSSSXVE,0
14646,BADDFHJILHJJJJILHJJIKE,0
14647,BTSXXTTTTTTTTTVPXTTTTVVE,1
14648,BTXXTTVPXTTTVPXTVPXTTVVE,1
14649,BTSXPTVXPTVXPTVSE,0
14650,BPTTTTTVPXTTVPXVPXVPXTTTTVVE,1
14651,BTSSXXTVPXTTTVPXVPSE,1
14652,BTSXXTTVPXTTVPXTVPXTTVPXVPSE,1
14653,BADDDDFHJJILHILGE,0
14654,BTSXXTTTTTVPXVPXTTVVE,1
14655,BTSSSSSSSSSXXVPXTTTTTTVPSE,1
14656,BTTTVPXTTVPXTVVE,0
14657,BTVXXPXSXPXSSXPXXPXXPXXPSE,0
14658,BTXXTTTVPXTTTTVPXTVPXVPXVVE,1
14659,BTXXTTVPXVVE,1
14660,BMQUAFUCCAFUADE,0
14661,BPTTVPXTVPXVPXTTVPSE,1
14662,BPTTTVPXVPXVPXVPXVPXVVE,1
14663,BAFHILHJJJILHJILGE,0
14664,BPVPXTTVPXTVPXVPXTTVPXVVE,1
14665,BADDFHJJJJILGE,0
14666,BPVPXTVPXTTVPXTTVPXVPSE,1
14667,BMQUCCAFUCCCCCAFUCAFUCCCADE,0
14668,BTSSSXXVPXVPXTVPXVVE,1
14669,BNCCCAFUAFUCCCCADE,0
14670,BPVPXTTVPXTTTTTVPXVPSE,1
14671,BPTTTVPXTTVPXTTTTVVE,1
14672,BPTTVPXTTVPXTVPXTVPXTVPXTVVE,1
14673,BTSSSSXXVPXTTTTTTTTTVPXVVE,1
14674,BTSXXTVPXTTVPXVPXTVVE,1
14675,BPXXTTVPXTTVVE,0
14676,BTSSXXTVPXTTTTTVPSE,1
14677,BPTTTTTTTVPXVPXVPXTVPXTTTVVE,1
14678,BNVZUWVZUWVZUVZUWWWVYE,0
14679,BMQUWWVZUVZUVZUWWVYE,0
14680,BPSXPXXPXSXPXXPXXVE,0
14681,BPVPXTTVPXVPXTTTTTTTTVPSE,1
14682,BCJILHILHJJJILHJJIKE,0
14683,BPTVPXTVPXVPXVPXTTTVPSE,1
14684,BTXXTTVPXVPXTVPXTVPSE,1
14685,BPXXVPXTTTVPSE,0
14686,BPTTVPXTVPXVPXTVPXVPXTTVVE,1
14687,BAFHILHJJJJJJIKE,0
14688,BMQUCCAFUCAFUAFUCAFUCCADE,0
14689,BTSSSXXVPXVPXVPXVPXTVPXTVVE,1
14690,BTXXTVPXTTVPXVPXVPXVVE,1
14691,BPSXXTTTTVPXVPSE,0
14692,BTXXTTVPXTVPXVPXVPXTVVE,1
14693,BTXXXSXVTPXVTVE,0
14694,BQMNUCCAFUAFUCCCCCCADE,0
14695,BTXXTTVPXTTTTTTVPSE,1
14696,BPTTTTTTTVPXTTVPXTTTTVVE,1
14697,BPTTTTVPXVPXTVPXVPXTVVE,1
14698,BTSSSSXXTTTTVPSE,1
14699,BTSSSSXXTVPXTTTVPXVPXTTTVVE,1
14700,BTXXSXVVVVTPXTPSE,0
14701,BTXXTTTVPXVPXVPXVPSE,1
14702,BPTTVPXTTTVPXTTTTTTVVE,1
14703,BMOOOOOOQUWVZUWVYE,0
14704,BTSSXXTTTTTTVPXTTTTVPXVVE,1
14705,BTSSSSXXTTVPXTTVPXVPSE,1
14706,BNVZUWVZUWWVZRE,0
14707,BTSSSXXTTVPXVPXTVPSE,1
14708,BNCCCCCCCCCCCADE,0
14709,BTSSSSXXVPXVPXVPXTVPSE,1
14710,BTXXVPXTTTTVPXTVPXVVE,1
14711,BPVXPVXPTTTVXPTTVSE,0
14712,BPVPXTVPXTTTVPXTTVVE,1
14713,BTSSXXTVPXTTTTVPXTTTTTTVPXTTVPXTTVPXVPSE,1
14714,BPTTTVPXTTVPXTTVPXTVPSE,1
14715,BTTTTTTTTVXSXPXSSSXPSE,0
14716,BQMMNUCCAFUAFUCCCADE,0
14717,BPTTTTTTTVPXTTTVPXVPXVVE,1
14718,BPTTTTTTVPXTTTVPXTVPXTTTVVE,1
14719,BTXXTTTTVPXVPXVPXTVPXTTVPXTVPXVPSE,1
14720,BPTTTTTTTVPXTVPXVPXVVE,1
14721,BPVPXTTTTTVPSE,1
14722,BTVXSSSSXPXXPXXPXXPXXVE,0
14723,BPVVVVTPXVVVVVTVE,0
14724,BPSSSXPXXPXXPSE,0
14725,BMOQUAFUAFUCADE,0
14726,BMOOOQUCCCCCAFUAFRE,0
14727,BPSXPXXPXSXPXSXPSE,0
14728,BTSSSSSSSSSXSE,1
14729,BOCAFUAFUCCAFUADE,0
14730,BTXXTTTTTVPXVPXTTVPSE,1
14731,BTSXXVPXTVPXTVPXTVPSE,1
14732,BPSSSSXPXSSSXPSE,0
14733,BPTVPXTTTTVPXTTTTTTVVE,1
14734,BPVPXTTTTTTVPXTVPXVPXVPXVVE,1
14735,BTSXXVPXVPXVPXVPXTVVE,1
14736,BTXXVPXTVPXVPXTTTVPXTVPSE,1
14737,BADDFHJJJJJILHJJJJIKE,0
14738,BPTTVXPTTVXPVXPVSE,0
14739,BPXXTTTTVPXTTVPXVVE,0
14740,BPTTTTTVPXVPXTTTTVPXVPXVVE,1
14741,BTSSSSSXXVPXVPXTVPXTVVE,1
14742,BPSSXPXSSSXPXSXPXSSXVE,0
14743,BCILHJILHILHJJILHILHJJJILGE,0
14744,BADDDDDFHJILHILHJILGE,0
14745,BTSXXTTVPXVPXTTVPXVPXVVE,1
14746,BPVPXVPXTTTTVPXVPXVPXVPXVVE,1
14747,BQNUCCAFUAFRE,0
14748,BPVPXVPXTVPXVPXTTTTTVPSE,1
14749,BTSSSXXVPXVPXVPXTTVPXTTVVE,1
14750,BTXXVPXTTTTVPXTTTTTVPXVVE,1
14751,BTXXTTTVPXTVPXTVVE,1
14752,BMOOOQUWVZUWVZUWWWVZUWWWVZUWWWWVZUVYE,0
14753,BTSSSSSSSSXXTTTVPXVVE,1
14754,BOAFUCCCCCAFUAFUAFUCADE,0
14755,BPVVTPXTPXVVTPXVTVE,0
14756,BPVPXTVPXTTTTTTTTTTVPXVVE,1
14757,BPTTTTVXPTTVXPTVXVE,0
14758,BTSSXXTTTVPXVPXTTVPXTVVE,1
14759,BPTTTVXPTVXPVSE,0
14760,BCJILHJILHJILHIKE,0
14761,BTXXVPXVPXVPXVPXTVPXTTTVPSE,1
14762,BPSXXTTTVPXTTVVE,0
14763,BADFHILHJJILGE,0
14764,BTXPVXPVXPTVSE,0
14765,BTXXTTVPXTTTVPSE,1
14766,BTSSXXTVPXTVPXTTTVVE,1
14767,BPTTVPXVPXTVPXTTTTVPSE,1
14768,BTSSXXTTTVPXVPXVPXVVE,1
14769,BPTVXPTTVXPVXPTVSE,0
14770,BMOQUWVZUWWWWVYE,0
14771,BPVPXTTTTVPXTVPXTTVVE,1
14772,BTSSSSXXVPXTVPXTTTTVVE,1
14773,BTSSSXXTTTTTTTTVPXVPSE,1
14774,BTSSSSSXXTVPXTTVPXTTVVE,1
14775,BTSXXTVPXTVPXVPXVPXTTVPXTVVE,1
14776,BCILHJILHILHILHJJILHIKE,0
14777,BTSSSSXXTTTVPXVVE,1
14778,BTTTTVXSSSSXPXSXPXSSSSXVE,0
14779,BTSSXXTTVPXVPXTTTTVVE,1
14780,BPTTTTTVXPTVXVE,0
14781,BPTTTTTTTVPXVPXTTTVPXVPSE,1
14782,BPTVPXTTTTTTVPXVPXTTVVE,1
14783,BTSSXXTTVPXTVPXVPXTVPSE,1
14784,BTVPXTTTTTTTTTVPSE,0
14785,BMOOOQUWWWWWWWWVZUVZRE,0
14786,BCJJILHJJJJJILHJIKE,0
14787,BPTVPXTTTTVPXVPXTTVPXVVE,1
14788,BTXXVPXTVPXTTVPXVPXTTVPXTTVPSE,1
14789,BTXXTVPXTVPXTVPXTVPSE,1
14790,BTSSXXTTVPXTTVPXVPXTTTTVVE,1
14791,BCJJJJJILHJIKE,0
14792,BTSXPVXPTTTVXPVXPVSE,0
14793,BAFHJJJJILHJILHJJIKE,0
14794,BADDDDDDDDDDDDDFHILHJILHJIKE,0
14795,BMOOOOQUWWVZUWVZRE,0
14796,BPVPXTVPXTTVPXVPXTTTVPSE,1
14797,BTXXVPXTTVPXTTTTVPXVVE,1
14798,BNVZUWWWWWWWWVZRE,0
14799,BOCCAFUCCCAFUAFRE,0
14800,BCJJJILHILHILGE,0
14801,BAFHILHJILHJJILGE,0
14802,BTSSSXXTTTTTTVPXVPXTTVVE,1
14803,BOCCCAFUAFUAFUADE,0
14804,BPXXTVPXTVVE,0
14805,BOCCCCCCCAFUCCADE,0
14806,BPTTTTTTTTTTTVPXTTTVPSE,1
14807,BPTTVPXTTVPXTVPSE,1
14808,BTSSSSSXPTTTTTTTTVSE,0
14809,BPTTTTTTTVPXTTTVPXTVPXVVE,1
14810,BMQUCCCCCCCCCCAFUADE,0
14811,BTTTTVXSXPXSSXPSE,0
14812,BTSSXXTTTTTTTTTVPXVPXTVPXVVE,1
14813,BMOOQUWVZUWVZUWVZRE,0
14814,BTSSSSSSSXXTVPXTTVPXTVVE,1
14815,BPSSXPXSSXPXXVE,0
14816,BPVPXTVPXTTTTTTTTTVPXVPXTVVE,1
14817,BADDDFHILHJJJJJJJJJJILHIKE,0
14818,BPSXPXSSSSXPXXPSE,0
14819,BCILHILHJILGE,0
14820,BTXXSXVVVVTPXVVVTVE,0
14821,BPTVPXVPXTTTTTTTTVVE,1
14822,BPSXXTTVPXTTVPXVPXTTVPSE,0
14823,BTXXTTTVPXVPXTVPXTTTVPSE,1
14824,BMOOOOOQUWWVYE,0
14825,BNWWWWWWWWWVZUWWVYE,0
14826,BTSSXXTTTTTVPXTVPXTVVE,1
14827,BTSSSXXVPXTVPXTTTTTVPXTVVE,1
14828,BTSXXTTTTTTTTTTVPXTTVPXTVVE,1
14829,BTSSXXTVPXTTTVPXTVVE,1
14830,BPVPXVPXTTTTVVE,1
14831,BCJJJJILHJJILHJILGE,0
14832,BTVXSSXPXSSSXPSE,0
14833,BTSXXTVPXTTVPXTVPSE,1
14834,BADFHJILHILHILHJJIKE,0
14835,BTXSXVVVVTPXTVE,0
14836,BMOOOOOOOOOOQUVZRE,0
14837,BMOQUVZUWWWWVYE,0
14838,BMOOOOQUWWWVYE,0
14839,BNCCCAFUCCAFUCCAFRE,0
14840,BMOOOOQUCAFRE,0
14841,BTXXTVPXVPXTTTVPXTVPSE,1
14842,BPTTVPXVPXVPXTVPXTTVPSE,1
14843,BPVPXTVPXVVE,1
14844,BTVPXVPXVPSE,0
14845,BPVPXTTVPXVPXTTTTTVPXTVPXVVE,1
14846,BTSSXXTTTTTTTTVPXTVVE,1
14847,BADFHJILHJJILHJILGE,0
14848,BTSSSSSSXXTVPXTTVPXVPXTTVVE,1
14849,BPVXPVXPVXPVXPTVXVE,0
14850,BTVXSXPXXVE,0
14851,BTSXXVPXTTVPXTTTTTVPXVPXTVVE,1
14852,BPSSSSSXPXSSXPXSXVE,0
14853,BTXXTTTTTVPXTTVPXTVPXTTTTVPSE,1
14854,BNVZUWWWVZUWWWVZRE,0
14855,BPVPXTTTTTTTTTTTTTVPSE,1
14856,BPTVPXTTVPXTTTVPXTVPXTTTTVVE,1
14857,BPTVPXTTTVPXVPXVPXTTVVE,1
14858,BPTTTTVPXVPXVPXTTTVPXTTTTTVPSE,1
14859,BTXXVPXTVPXTVPXTTVPXVPSE,1
14860,BPVPXTVPXTTTTTTTTTTTTVPXVVE,1
14861,BTSXXTVPXTTTTTVPXVPXTTTVPSE,1
14862,BPSSSSSSSSXPXSSXPSE,0
14863,BTSXXTTTTTTTTVPXTTVPXVPSE,1
14864,BPVTPXVTPXVVVVTVE,0
14865,BMOOOOOQUCCAFUCCAFUCAFUADE,0
14866,BPSSSSSSSSXPXSXPXXPXXPSE,0
14867,BCJJJILHILHJILHILGE,0
14868,BPTTTTVXPVXPTTTVXVE,0
14869,BNAFUCCCCCCCAFRE,0
14870,BMOOQUWVZUVYE,0
14871,BOCAFUCAFUCCCCAFUCADE,0
14872,BNWVZUVZUWWWVZUWWWWWWVYE,0
14873,BPVPXVPXTVPXVVE,1
14874,BNWVZUWWVZRE,0
14875,BPTVPXVPXTTVPXVPSE,1
14876,BQNUCCAFUCCCAFRE,0
14877,BPVPXTTTTTTTTVPXVPXTTVVE,1
14878,BPTTVPXVPXTTTTTTVPXVPXTTVVE,1
14879,BNAFUAFUAFUCCADE,0
14880,BTVXSSXPXSXPXSSSXPXSXVE,0
14881,BPSSSXXTTVPSE,0
14882,BTXXTVPXTVPXVPXTTTVVE,1
14883,BOCCCCCAFUCCAFUADE,0
14884,BMOOQUCCAFUCCCAFUCADE,0
14885,BNAFUCCAFUAFUCCAFUCAFRE,0
14886,BMQUWWWWWVZUWWVZRE,0
14887,BTSSXXVPXVPXTTTVPXTVPXVVE,1
14888,BADFHJJJJILHJILGE,0
14889,BQNUAFUCAFUAFUCCADE,0
14890,BTSSSSSSSSSXXTTTTTTTTVVE,1
14891,BTSXXTTVPXTTTTTTTVPSE,1
14892,BPTVPXVPXVPXTTTVPXTTTVPXVVE,1
14893,BTSSSSSSSXXTTTTTTTTTVPSE,1
14894,BTTTVXSSSSSXPXSXPXXPXSXPSE,0
14895,BTSSSSSSSSSSSSXXTVPSE,1
14896,BPVPXTVPXTTTTTTTTTVPXTVVE,1
14897,BTXXSXTPXTPSE,0
