string,valid
BCILHILHJILHJJJILHJJJIKE,0
BCILHILHJILHIKE,0
BADDDFHJJJJIKE,0
BADDFHJILHJILHJJJJJIKE,0
BCJILHILHJJILGE,0
BAFHILHJJJILHJJILGE,0
BADDDFHJJJJJJILGE,0
BCJJJILHILHJILHJIKE,0
BCJJJILHILHJJJIKE,0
BADDDDDFHILHIKE,0
BCILHJJILHJILHILGE,0
BAFHJJILHJIKE,0
BAFHJJJJJJJILHJIKE,0
BCJILHJJJILGE,0
BCJJJILHILHILHJJILGE,0
BCJJILHILHILHJJJJJJIKE,0
BADDDDDFHJILHILHJILGE,0
BADDFHJILHJILGE,0
BADFHILHILHILGE,0
BADDFHJJILHILHILGE,0
BADDDDFHILHJJIKE,0
BCILHILHILHJIKE,0
BAFHJILHILHILGE,0
BCJJILHILHJJJJJJIKE,0
BCJJJILHILHIKE,0
BAFHJJILHJILGE,0
BADFHJJILHJILGE,0
BADDDDDDDFHILGE,0
BCJJILHILHILHJILHJJJILGE,0
BADDDDDDDFHJILHJILHILGE,0
BADDDFHJILHJJIKE,0
BCJJJJJJILHILHILGE,0
BAFHJJILHJJJIKE,0
BADDDDDDDFHJILHJIKE,0
BCILHILHILHJJJJJJILGE,0
BCJJJJILHILHJIKE,0
BAFHJILHJILHIKE,0
BADDFHJJJJILGE,0
BAFHJJJILHJIKE,0
BCJJJILHJJJJILHILGE,0
BADFHJJJJJJJJILGE,0
BADDDFHJILHJILHJJIKE,0
BAFHJILHILHJILGE,0
BCJJILHILHIKE,0
BAFHILHJILHJJJJJILGE,0
BCJJJILHJJJJJIKE,0
BAFHJJJJJJJJJJJILHJJILHILHJJILGE,0
BADDDFHILHILHILGE,0
BADFHJILHILHJJILHJJJJJILHILGE,0
BADDFHJJILHILHIKE,0
BADDFHILHILHIKE,0
BCJILHJILHILHJIKE,0
BADFHJILHILHJJJIKE,0
BADDDDDDDFHJJIKE,0
BCJJJJJJJILHJILHILHILHILGE,0
BCJJILHJILHJJIKE,0
BCJJJILHJJJIKE,0
BCJILHJJJILHIKE,0
BADDDDFHJJJILHJIKE,0
BCJJILHILHILHJILHJJJJJIKE,0
BAFHILHILHJJIKE,0
BAFHJJILHJJILGE,0
BADFHILHILHJIKE,0
BADFHJJJJILHILHIKE,0
BADDDDFHJJJJJJJJJJILGE,0
BCJILHJJJJILHIKE,0
BAFHJILHILHJILHIKE,0
BAFHILHILHJJJJJIKE,0
BADDFHILHJILHJIKE,0
BCJJJJJILHJIKE,0
BCJJJJILHILHIKE,0
BCJILHJJJJILGE,0
BADDFHJJJJJJJJJJILHIKE,0
BADDFHJJJILHIKE,0
BCILHJJILHJIKE,0
BAFHJJJJJJJILHJJJJILGE,0
BADDDDFHILHILGE,0
BADDDFHJJJJJJJJIKE,0
BAFHJILHJJILGE,0
BCJJILHILHILHILGE,0
BCJILHJILHJJILGE,0
BADDDFHILHILGE,0
BADDDFHJJJILGE,0
BCILHJJJILHILHIKE,0
BAFHILHJJJILGE,0
BADFHILHJILHJILHJILGE,0
BCJILHJJILHJIKE,0
BAFHJILHJJILHJILGE,0
BADFHJJJJILHJILGE,0
BCILHJILHJJJJIKE,0
BADDDDFHILHJJILHJJILGE,0
BADFHJJJILHJJJJILGE,0
BADFHJJJILHILHJILHJIKE,0
BADFHJILHJILHJIKE,0
BADDFHILHJILGE,0
BCILHILHJILHJILGE,0
BCJJILHJJJJILHILGE,0
BADDFHILHJJJIKE,0
BADFHILHJJJILGE,0
BAFHJILHILHJILHJILGE,0
BAFHJJJJILHJJJJJJJJIKE,0
BCJJJJILHJILGE,0
BCJILHJILHILHILGE,0
BADFHILHJJJJILHILHJIKE,0
BAFHJJJJJILHILGE,0
BADDDFHJILHJJJILGE,0
BCJJILHJJILHJIKE,0
BADDDDFHJJILHJILGE,0
BAFHJILHJJJILHJILGE,0
BAFHILHJILHILHIKE,0
BCJJJJJILHILGE,0
BCJILHJJJILHJJIKE,0
BADDDDDFHJILHILGE,0
BADDDDDDFHJILGE,0
BADDDDDFHJJJIKE,0
BCJJILHJJJJJIKE,0
BCJJJJILHJILHJIKE,0
BCILHILHJILHJJJJILGE,0
BADDDDFHILHILHJJIKE,0
BADDDFHJJJJILHILHJJJJJILHIKE,0
BADDDFHJJJJILHIKE,0
BCILHJJILHJJJJJJIKE,0
BCILHJJJILHJJILHILGE,0
BAFHILHJJJILHIKE,0
BCJILHJJILHJJIKE,0
BCILHJJJJJILHIKE,0
BCJILHJJJJILHILGE,0
BCILHILHJJJILGE,0
BCJILHJILHILHILHIKE,0
BAFHJJILHJJJILHILGE,0
BCJILHJJJJJJIKE,0
BCJJJJILHILHILGE,0
BCILHILHJJILHJJJILHJILHJIKE,0
BCJJJILHJJJJILGE,0
BADDDDDDFHILGE,0
BADDFHJJJJJJIKE,0
BCILHJJJJJJJILHJILHJIKE,0
BCILHJILHJJJILGE,0
BADDDDDDFHJILHIKE,0
BADDFHJJJILHJJJJJJJJJJILGE,0
BAFHILHJJILHIKE,0
BAFHJJJJJJILHILGE,0
BCJJJJILHJJJIKE,0
BCJILHJJJJJILHJJJJILHIKE,0
BCILHJJJJJJILHJJJJILGE,0
BCJJJILHJJILHJIKE,0
BAFHJJJILHJJILHJJJILGE,0
BAFHJILHILHJJIKE,0
BCJILHILHILHILHIKE,0
BCJJJJILHJJILGE,0
BAFHILHILHJJJJJJILGE,0
BADDDDFHJJJJILHJJIKE,0
BCJJJJJJILHJJIKE,0
BCILHJJILHJILHJILHIKE,0
BAFHJJJJILHJIKE,0
BADDDDFHJILHIKE,0
BADFHJILHJJILHJJIKE,0
BADDFHJJILHJILGE,0
BAFHJJJILHILGE,0
BADDDFHILHJILGE,0
BCJILHILHJJJIKE,0
BADDFHJJJJJJJJJILHJJIKE,0
BADDDFHILHILHJILHILHJIKE,0
BCJILHILHILHJILGE,0
BCILHILHILHJJILHJILHJJJILGE,0
BCILHILHILHJILGE,0
BAFHILHJJILHJJILHJJIKE,0
BCJJJJJILHJJILGE,0
BCJILHJJJJILHJILHJJJJIKE,0
BCILHILHILHJJJJJILGE,0
BADDDDDDDDDDDDFHJILGE,0
BADFHILHJILHILHJJIKE,0
BCJJJILHJJJILGE,0
BADFHJJJJILHILHILHILGE,0
BCILHJJILHJJIKE,0
BAFHJILHJJJJJILHILHILGE,0
BAFHJJILHILHILHJIKE,0
BCJILHILHJJJJIKE,0
BCILHJILHILHJJIKE,0
BAFHILHILHJILGE,0
BAFHJJILHJJJILGE,0
BAFHILHJJJJILHILGE,0
BCJJILHJILHJJJJIKE,0
BAFHJJJILHJJJIKE,0
BCJJILHJJJILGE,0
BCILHJILHJILHJJJILHILHIKE,0
BADDDFHILHJJJILHILGE,0
BADFHJJILHILGE,0
BADDFHJJILHJJJILHIKE,0
BCJJILHILHJJILGE,0
BCJJILHILHJJJIKE,0
BCJJJJJJILHILHJJJJILHIKE,0
BAFHJJILHILHJJJJJILHILHIKE,0
BADDFHJJJJILHJIKE,0
BADDFHILHJJJJJIKE,0
BCILHJILHJILHJJJJIKE,0
BADFHJJJJJJILHJIKE,0
BCILHJJJJILHIKE,0
BAFHJJJILHJJILHJJJJILHIKE,0
BADDDDDFHILHILHJJIKE,0
BADDDFHILHJILHIKE,0
BADDDFHILHJILHILHJJJIKE,0
BADFHJJJJJJJILHJJIKE,0
BADDDDDDDDFHJJJILGE,0
BADDDDDFHJJJJIKE,0
BCJJJJJJILHJILGE,0
BADFHILHILHJILHJJJJIKE,0
BADDFHJJILHJILHJILGE,0
BADDDDDDDDDFHJIKE,0
BADFHILHJJJJJJJJILHILHILHJJJIKE,0
BADDFHJJILHJJJJIKE,0
BCILHILHJJJJILHJJIKE,0
BAFHJJJJILHJILGE,0
BCJJILHJJILHJILGE,0
BADDFHJJILHIKE,0
BADDDDFHJJJILHILHIKE,0
BADDDDDDDDDDDFGE,0
BCJJJJILHILHJJILGE,0
BCJILHJILHJILHIKE,0
BCJJILHJILHJJILHILHJIKE,0
BADDDDDDDDDDDDFHJIKE,0
BAFHILHJJILHILHIKE,0
BCILHILHJILHILHIKE,0
BAFHJILHJILHILGE,0
BADDDFHJJILHJIKE,0
BADDFHILHJJILHJJJJJILGE,0
BAFHILHJJILHJJILGE,0
BADFHILHJILHILGE,0
BCILHILHJJJJIKE,0
BAFHJILHJJJILHJILHJJJIKE,0
BADDDDFHJJJJILHILHJJJJJJILHJJIKE,0
BADDDDFHJJILGE,0
BADDDFHILHJJJJJIKE,0
BCJJILHJJJJJJJJJJJJIKE,0
BADDDDFHJJJJJJIKE,0
BCILHJJJILHJILHJILHIKE,0
BADFHJJILHJILHJIKE,0
BCJJJILHJJILGE,0
BAFHJJJILHJILGE,0
BCILHJJJJJJJJJJJJJJIKE,0
BCJJJJILHJJJJJJJIKE,0
BCJJJJJJJILHJILGE,0
BCJJJILHJILHJILHJIKE,0
BCJJILHILHJJILHILGE,0
BADFHILHILHJILGE,0
BADFHILHILHILHIKE,0
BCJJJILHJILHJILGE,0
BAFHJJJJJJILHJJIKE,0
BCJJILHILHJJILHJJIKE,0
BAFHJJJILHJJJJIKE,0
BCJJJJILHJJIKE,0
BADDDFHJJJILHILHJILGE,0
BCILHILHJILHILGE,0
BADDFHJJJILHILGE,0
BAFHJJILHJILHILGE,0
BCJJILHJJILHILGE,0
BADFHILHJJILHILGE,0
BAFHJJJILHJJJILHILGE,0
BADDFHJJJJILHILGE,0
BADDDDDDFHJILHJJILGE,0
BCJJILHILHJJJILGE,0
BCJILHILHJILHILGE,0
BADDDDFHILHJILHIKE,0
BADDDDFHJJJJILHIKE,0
BADDDFHILHJJILHJJJILHJILHJJILGE,0
BADDDDDFHJILHILHIKE,0
BADDFHJILHILHJIKE,0
BCJILHILHJJILHILHJILHJILGE,0
BCJJJJILHJJILHILGE,0
BADDDDDDFHJIKE,0
BCILHJJJJJJJJJJIKE,0
BAFHJJJJJJJIKE,0
BADDDDDDFHJJJJIKE,0
BADDDFHILHILHJIKE,0
BADFHILHILHIKE,0
BADDDFHJILHJJJJJIKE,0
BAFHJILHJILHJJILGE,0
BADDDFHJJJJILHILHILGE,0
BADDDDDDFHJJJILGE,0
BADDFHILHJJILHIKE,0
BADDDDFHJJJJILHJILHILHILGE,0
BCJJILHJJJJILHJILGE,0
BAFHILHJILHILHILHJIKE,0
BCJJJJILHJJJJJILHJJJJIKE,0
BCJJJJJJJJJILHJJJJILGE,0
BCILHJJJJILHILGE,0
BCJJJJILHJILHJILGE,0
BADFHJILHJILHJJIKE,0
BAFHJILHJJJJJJJJJILGE,0
BADFHJJJJJJJILHIKE,0
BADDDFHJJILHJJILGE,0
BCJJJJJJJJJILHJILHJILGE,0
BADFHJILHILHILHJJJJJJIKE,0
BADDDDDFHJJIKE,0
BADDDDDDDDFHJJIKE,0
BADDFHJILHILHJJJJJJJJJILGE,0
BCJJJJJJILHILGE,0
BADDDFHILHILHIKE,0
BAFHJJJILHJJILGE,0
BAFHILHJJJJJJJILHJJJJIKE,0
BAFHILHJJJJJJJJIKE,0
BADFHILHJILHJJIKE,0
BADDDDFHILHJJILHILHJJJJIKE,0
BCJILHJILHILHJJJILHJILGE,0
BADDDDFHJJJILHIKE,0
BADDFHJILHILHJJILHJJJIKE,0
BCILHILHJJJJJILGE,0
BADDDDDDDDDDFHJJJJIKE,0
BCJILHJILHJILGE,0
BCJJJJJILHJJILHIKE,0
BADDFHJJJJJJJJJIKE,0
BAFHJILHILHJJJJILGE,0
BAFHJJILHILHJJJJJJILHJIKE,0
BCJILHJILHJJJJJJJJILGE,0
BCJJJJJILHJJJJJJJJILHILGE,0
BADFHJJJILHJJJJJIKE,0
BADDDDFHILHJJILHJIKE,0
BCILHILHILHJILHJJILGE,0
BCJILHJILHJILHJIKE,0
BCJJJILHILHJILHJJIKE,0
BCJILHJJJJJILHJILGE,0
BADDDFHJJILHJILGE,0
BADDDFHJILHJJJJJJIKE,0
BADFHJILHJJJILGE,0
BADDFHJJILHJJJILGE,0
BCILHILHJJJJJILHILHJIKE,0
BAFHJJJILHJJJJILHJJJILGE,0
BADDFHJJJJJILHJIKE,0
BCJJJJJJJJJJIKE,0
BADDDDFHJJJJJJJJILGE,0
BAFHILHILHJJJJIKE,0
BADDFHJJJJJJILHIKE,0
BCILHJILHJJJJILHILGE,0
BCJILHJJILHJILGE,0
BADFHJJILHJJILHILHILGE,0
BADFHILHJILHILHJILGE,0
BADDDDDDDFHJILGE,0
BAFHILHILHJJJJJJILHILHILGE,0
BAFHJJJJJILHJJIKE,0
BAFHILHILHJJJJJILGE,0
BADDDDDFHJJJILHJJIKE,0
BAFHILHJJJJILGE,0
BCJILHJILHILGE,0
BADDDDDDDFHILHJILHILHJJJIKE,0
BADDFHJJJJJIKE,0
BAFHJJJJJJJJILHJJIKE,0
BADDDFHJJJILHILGE,0
BADDDFHJJJJJILHILHJILGE,0
BADFHILHJJJJILGE,0
BADDDDFHJJJILHJJIKE,0
BADFHJJJJJILHJILHILHIKE,0
BADDFHILHILHJIKE,0
BCILHJJJILHILHILHJJILGE,0
BADDDDFHJJJJJIKE,0
BCILHJJILHJJJILGE,0
BADDDDDDFHJILHJJJJILHJJILGE,0
BADDFHJJILHJILHIKE,0
BCILHJILHJILHJJJJJILGE,0
BAFHJJJJJILHJILHJILGE,0
BADFHILHJJILHJJILGE,0
BADDFHILHJJJJJJJJJILHJJILGE,0
BADFHJILHJILHJJILGE,0
BCJJJJJJJJILHJJJILHJJILGE,0
BADDDFHJILHJJJJILGE,0
BADDDDDFHILHJJIKE,0
BCJILHJJJILHJILGE,0
BCILHILHILHILHJILGE,0
BAFHJJJJJILHJJILGE,0
BCJJJJJJJJILHJIKE,0
BADDFHJILHILHJILGE,0
BADFHJILHILHILGE,0
BCJILHJILHJJJJJJILGE,0
BCJJJJILHJJJILGE,0
BAFHJJJJJJILHJJJJIKE,0
BADFHILHILHILHILGE,0
BCILHJJJILHJJILHJJJILGE,0
BCJJJILHJJILHILHIKE,0
BCJILHILHJJJJILHILHJIKE,0
BAFHILHJJJJJJJJJJIKE,0
BCILHJILHJJJJILHJILGE,0
BCJILHJILHJILHJJIKE,0
BCILHJILHJJJIKE,0
BCJILHILHILHJILHIKE,0
BAFHJJILHJILHIKE,0
BCJJJJJILHJJJJIKE,0
BADDFHJJILHJIKE,0
BCILHJJILHJILHIKE,0
BAFHILHJJJJJJJILHJJILGE,0
BCJJJJJJJJJILHILHJJJJIKE,0
BADDDDFHJILHJJJIKE,0
BCJILHJJJJJILHILGE,0
BADFHILHJJILHJIKE,0
BAFHJILHJJJJILHIKE,0
BAFHILHJJJJJJJIKE,0
BADDDDFHJJILHJJILGE,0
BCILHJJJILHILHJJIKE,0
BADDDDDDDDDDDFHJJJJJIKE,0
BADDFHJJJILHJJJILGE,0
BADDDDDFHILHJJILGE,0
BCJJJJILHJILHJILHIKE,0
BCILHILHJJJJJJJIKE,0
BAFHJILHJJJJJJJILGE,0
BAFHJJILHJJJJILHJIKE,0
BAFHJJJILHJJJJILHILGE,0
BCJJJJJJJJILHILGE,0
BAFHJJJILHILHILHJIKE,0
BAFHJJJJILHILGE,0
BAFHJILHJJILHILGE,0
BADFHILHJILHJIKE,0
BAFHJJILHILHJJJJJJILGE,0
BADFHJILHJILHILGE,0
BADDDDDDFHILHJILHJIKE,0
BADFHJILHJJJJILHILHILHILHILHJIKE,0
BAFHILHJJJILHJILHIKE,0
BADFHJILHILHIKE,0
BCILHILHJILHJJILHJILGE,0
BCJILHJJJILHJJJIKE,0
BADDDDFHILHJILHJILGE,0
BADDDFHILHJJJJILHILGE,0
BADDFHJJJJJILHIKE,0
BADDDDDDDDDFHIKE,0
BAFHJILHJJJJJIKE,0
BAFHJJILHJJILHJILHIKE,0
BAFHJILHJJJJJJJJJJILGE,0
BCJILHJILHJJJJJIKE,0
BCILHJILHJJILHJJJJILGE,0
BADDDFHJJILHILGE,0
BADDFHJILHJJILGE,0
BADDDDDDDFHILHIKE,0
BCJILHJILHJJJILHILGE,0
BAFHILHJILHJIKE,0
BADFHJJJJJILHILHILGE,0
BADDFHILHJJJILGE,0
BADDDDDDDDDDFHJILGE,0
BADFHILHJJILHJJJIKE,0
BAFHJJJJJILHJILHJIKE,0
BCILHJJJJJJJJIKE,0
BAFHJILHILHJJILHILGE,0
BCJILHJJILHILGE,0
BCJILHJJILHJILHJILGE,0
BADFHJJILHILHJIKE,0
BADDDDDDDDDDDFHIKE,0
BCILHJILHILHJILHIKE,0
BAFHJILHJJJJILGE,0
BADFHJJJILHJJILHJJIKE,0
BCJJJILHJILHILHIKE,0
BADDDFHJJJJILHJJILHIKE,0
BADDDDDDFHILHIKE,0
BADDFHJJJJILHJJIKE,0
BADFHJJJILHILHJJILGE,0
BCILHJILHJJILGE,0
BCJJJJILHILHJJJILGE,0
BADDDDDDDDFHJIKE,0
BCJILHILHJJILHJILGE,0
BCJJJILHJILHJJJJJILHJJILHJJJJJJILHILHIKE,0
BADDDDFHJILHILGE,0
BADDDDDDDDDFHJJJJJJILHILGE,0
BCJJJJILHJJILHIKE,0
BAFHJJJILHILHJIKE,0
BADFHJILHJJILHILGE,0
BADDDDDFHJJILHJIKE,0
BADDDFHILHJJIKE,0
BCJJILHJJJJILGE,0
BADFHILHJJILHILHJIKE,0
BAFHJJJJJJJILHJILHJJILGE,0
BCJJILHJJJJJJJJJJJILHIKE,0
BCJJJJJJJILHJIKE,0
BADDDDDDDDFHJILHILHJILGE,0
BADDDDDDDDDDDDDDDDDDDDFGE,0
BAFHJJILHILHJJJJJIKE,0
BCJJILHJILHJJJJJILHILGE,0
BAFHJJJJILHJJJJJILGE,0
BCJILHILHILHIKE,0
BADDFHILHJJJILHJILHJJILHILHJILHJJJJJILHJJIKE,0
BCILHILHILHJJIKE,0
BCJJJJJJILHJILHJILGE,0
BCILHJILHJJJJJJJJILGE,0
BAFHILHILHILGE,0
BADDDDDDFHJILHJJJIKE,0
BCJJJILHJJILHILGE,0
BADDFHJJJJILHJJJIKE,0
BCILHILHILHILGE,0
BADDFHJJJJJILHJJILGE,0
BADDDFHJJILHJJJIKE,0
BAFHJJILHILHJJIKE,0
BCJILHJJJILHJILHILHJIKE,0
BAFHJJJJILHJJILGE,0
BAFHJJJILHJJJJILHJJILHIKE,0
BADFHILHJJILHILHILGE,0
BAFHILHILHJJILGE,0
BAFHJJJJILHJJIKE,0
BADFHJJJJJILHIKE,0
BAFHJILHJILHJILHIKE,0
BCJJILHJJILHJJILHIKE,0
BCJJJJJJILHILHILHILHJJJIKE,0
BADFHJJJJILHJJJJJILGE,0
BCJJJJILHJILHJJJJJIKE,0
BCJJJJJJJJILHJJILGE,0
BCILHJJJILHJJJILHJJJJIKE,0
BCJJJJJJILHJJJJIKE,0
BAFHJJJJJJILHJJILHJILGE,0
BADDDDDFHJJJJJJJJJILHJJJILGE,0
BAFHJJJJILHJILHIKE,0
BAFHJJJJJJJJILGE,0
BADFHJJJILHJJILHJIKE,0
BCJILHILHJJJILHJJIKE,0
BAFHJILHILHJILHJJIKE,0
BAFHJILHJILHJJIKE,0
BCILHJILHJJJJJIKE,0
BAFHJJILHJJILHJJIKE,0
BADDDDFHJILHILHJJILHJJJILHIKE,0
BADDDDDFHJJJJILHJILHJJILHJILHILHIKE,0
BCJJILHILHJJILHILHJILGE,0
BADDFHILHJJJILHIKE,0
BADDDDFHJJJJJJILGE,0
BCJILHJJILHILHILHIKE,0
BCJJILHILHJJIKE,0
BAFHJILHILHILHILHJILHJJJILGE,0
BADDDDFHJILHILHJJJILHIKE,0
BCJJILHJJJILHJJILGE,0
BAFHILHJJJILHJILHILHJJJJJIKE,0
BCJJILHJJJILHJIKE,0
BADDDFHJJJILHJJJJJIKE,0
BAFHJILHJILHILHJJILHJILGE,0
BCJILHJJJILHILHIKE,0
BADDDDDDDDFHILHILHIKE,0
BADFHILHILHJJIKE,0
BAFHILHJILHJJJJJILHILGE,0
BADDFHILHJJILHILGE,0
BADDDDDDDDFHJILHILGE,0
BADDDDFHJJJILHJJILGE,0
BCILHJJJJILHJIKE,0
BCJJJJJILHILHILGE,0
BAFHJJJILHILHIKE,0
BCILHJILHJJJJILHJJILGE,0
BAFHJJILHJILHJJJJJJILGE,0
BAFHJJJJJJILHILHILGE,0
BCILHJILHJJJJJILHILGE,0
BCJILHJJILHJILHJIKE,0
BCJJJJILHJJJJJIKE,0
BCJILHJJJILHJJILHJJJIKE,0
BADDDDDFHJJJJILGE,0
BADDDDDDDDFHILHIKE,0
BADDDFHJJILHJJJJJIKE,0
BCJILHJILHJJJJILHJILGE,0
BAFHJJILHILHJJJJILHJJJJIKE,0
BCJILHILHJJJILGE,0
BCILHJJJJJJJIKE,0
BADFHILHJILHIKE,0
BADDDFHJJJJJILHJIKE,0
BCJJILHJILHJJJJILGE,0
BADFHJILHJILHILHJJJIKE,0
BADDFHJJJJJJILGE,0
BADDDFHILHJJILGE,0
BADDFHJILHJJJJIKE,0
BADDDDFHJILHILHJJJIKE,0
BCJJJJILHJILHIKE,0
BADFHILHJJJJIKE,0
BADFHILHJJJJILHJIKE,0
BADDDDFHJILHJJILGE,0
BADDDFHJILHJJILHJJIKE,0
BADDFHJJJJJJJJIKE,0
BADFHJILHJILHJILHILHIKE,0
BADDDDDFHILHILHJIKE,0
BCJJJILHJJILHJILGE,0
BADDDDDDFHJJILHIKE,0
BCILHILHJJILHILGE,0
BAFHJJILHJJJJILGE,0
BAFHILHJILHJJJJJJILGE,0
BCJILHILHJILHIKE,0
BAFHJJJJJJJJJJJILGE,0
BADDDFHJILHJILHIKE,0
BADFHJILHILHJILHJIKE,0
BADFHILHJILHJJJJIKE,0
BAFHJILHILHJJJILGE,0
BADFHJJJJJJJIKE,0
BAFHILHJJJJJJJJILGE,0
BAFHILHJILHJJJILHIKE,0
BCJILHJJILHILHJILHILHILHJILHJJILGE,0
BAFHJJJJJJILHJJJJILHIKE,0
BADDDFHJJILHJILHILGE,0
BAFHJJJJJJJILHIKE,0
BCJILHJJJJJJJIKE,0
BCILHILHJJILHJILGE,0
BCJJJILHJJJJJJILHILGE,0
BCJJJILHJILHJIKE,0
BADDDDDDDFHILHJJIKE,0
BCJJJJILHILHILHIKE,0
BCJILHJJJJILHJJJIKE,0
BCILHJILHJILHIKE,0
BADFHJILHJJJJJJJIKE,0
BADDDFHJJJILHJIKE,0
BCJJJJJILHJJJJJJJIKE,0
BADFHILHILHJILHJJJILGE,0
BADFHJILHJJJILHJILGE,0
BADFHJILHILHJILGE,0
BAFHJJJJILHJJILHJJIKE,0
BAFHJJJJILHILHJJJILGE,0
BADDDDDDDDFHJJJJIKE,0
BAFHJJILHILHJIKE,0
BCJILHILHJJJJJJIKE,0
BCJJJILHILHJJILGE,0
BADFHILHJJILHJJIKE,0
BCJJILHILHJJILHIKE,0
BAFHILHILHILHJJJJJJJIKE,0
BADDDFHILHJJJILHIKE,0
BAFHJJJJJILHJIKE,0
BCILHJJJJILHJJIKE,0
BADDDFHJJJJJJJJJJIKE,0
BCJJJILHILHJJILHJILHJJILHILGE,0
BADDDDDFHJJJJILHIKE,0
BADDFHILHILHILGE,0
BCILHJJILHILHIKE,0
BCJJJILHILHJJIKE,0
BADDDDDFHJJILHIKE,0
BCILHILHILHJJJJILHIKE,0
BADDDFHJILHILHILGE,0
BCJJJJJILHJJJJILGE,0
BADDDFHJJJJJILHILGE,0
BCJILHJJJJJJJJJJJIKE,0
BCJILHJILHILHJJJIKE,0
BADFHJILHJJILHIKE,0
BAFHJILHJJILHJIKE,0
BADDDDFHJILHJILGE,0
BAFHJILHJJILHJJILHJIKE,0
BCILHJJILHJILHJILGE,0
BAFHJJILHJILHJILGE,0
BAFHJJJJJJJILHJILHJIKE,0
BADFHJJILHJJJJJJJIKE,0
BADDFHJJJILHJJJIKE,0
BCJILHILHJILHJJJJJJJIKE,0
BADDFHJILHJILHJIKE,0
BCJJJILHJJILHJJILHJILHILHIKE,0
BADDDDDDDFHJILHIKE,0
BCJJJJJILHJJILHILHILGE,0
BCJJJJJJILHILHILHJILGE,0
BADDDDDDDDDDFHJJILGE,0
BADDFHJJJILHJJILHILGE,0
BCJJJJJILHJJJJJJJJJIKE,0
BAFHJJJJILHILHILGE,0
BAFHJILHJJILHIKE,0
BCJJJJJJJJJJJILGE,0
BAFHJJJJILHJILHJILHJJJILGE,0
BADDDDDDFHJJJJJILGE,0
BADFHJJJJILHILHJJILHILGE,0
BCILHJILHILHJJJILGE,0
BAFHJJJJJILHJILHILGE,0
BAFHJJJILHJJJILHJILHILHILHJIKE,0
BAFHJJILHJJILHJILGE,0
BCJJILHILHJILHJIKE,0
BCJILHJJJJJJJILHJILGE,0
BCILHJJJJJJJJILHJJILGE,0
BADDFHJILHILHILGE,0
BADDFHILHJILHJJILGE,0
BCILHILHJJJJILHJIKE,0
BADDDDDDFHJJJJJJJIKE,0
BADDDDFHJILHILHJJIKE,0
BCILHJJILHILHJIKE,0
BADDDDFHJILHJJJILGE,0
BCJJJILHJJJJILHJILGE,0
BADDFHILHILHJJJILGE,0
BAFHILHJJJJJJILHILHJJJILHJJJJILGE,0
BADFHJJILHJJILGE,0
BAFHILHILHJJJIKE,0
BADFHJILHILHJILHILHIKE,0
BADDFHJJJILHJILGE,0
BCJJJJJILHJILGE,0
BCILHJJILHJILHJJIKE,0
BADDFHJILHJILHILGE,0
BADFHILHJJJJJJJJJJILHJILHJJJJIKE,0
BCILHJJJJJJILHIKE,0
BCJILHJJJILHJJJJILHJILHJJJILHIKE,0
BADDDDDDFHILHJJJIKE,0
BADFHJJJJJJJJIKE,0
BADDDFHJJILHJJIKE,0
BCJILHILHJJILHIKE,0
BCJJILHJJILHJJJILHJJJIKE,0
BAFHILHILHJJJJILHJJJJJJJILHJJJIKE,0
BCJJJJJJILHJJILGE,0
BCJJILHJJJJILHIKE,0
BADFHILHJJJJJILHIKE,0
BADDFHILHILHJJJIKE,0
BCILHILHILHILHIKE,0
BCJJJJILHILHILHJJIKE,0
BAFHILHJJJILHILGE,0
BCJJJILHJJILHJJIKE,0
BAFHJILHJJJJJILGE,0
BADFHJJILHILHJJJIKE,0
BADFHJILHJILHILHJILHJIKE,0
BAFHJJJJJJILHJJJJILHJIKE,0
BADDDDFHILHILHJILHILHJJIKE,0
BADFHJJILHJILHJJJJJILGE,0
BADDDFHJILHILHJJJJJIKE,0
BADFHJILHJJJILHJJILGE,0
BADDDDDDDFHJJJJJIKE,0
BCJJILHJJJILHILGE,0
BADDFHILHJJILHJILGE,0
BCJILHILHJJJJJJJILGE,0
BADFHJJJJJILHJJJJJIKE,0
BAFHJJILHJJJJILHILHJILHJILGE,0
BADDFHJILHILHJJILHIKE,0
BAFHJILHJJJILHILHJJJJIKE,0
BADFHJJJJJJJJJIKE,0
BCJJJILHILHJILHIKE,0
BADFHJJJILHILGE,0
BCJJJILHILHJILHILGE,0
BCILHJJILHJJJIKE,0
BADFHILHJILHJJILHILHJIKE,0
BCJJJJJILHILHJIKE,0
BADDDDDDFHJJJIKE,0
BADDDDDFHJILHJJJJJIKE,0
BAFHJILHJJJILHJJILGE,0
BCILHJJJJJJJJJIKE,0
BAFHJJJJJJJJILHIKE,0
BCILHJILHJJJILHJJJIKE,0
BADFHILHILHJJJJILGE,0
BCJILHJJILHILHILGE,0
BAFHJILHJILHILHJJIKE,0
BADFHILHJJJILHJJJJJJJILHIKE,0
BAFHJJILHILHJILGE,0
BADDDDDFHILHJILGE,0
BCJJILHILHILHJIKE,0
BCJILHILHJILHILHJILHILHIKE,0
BAFHILHJILHJJILGE,0
BCJILHJILHJJJJIKE,0
BAFHJJJILHJILHILHIKE,0
BADFHILHJJJJJIKE,0
BCILHJJILHILHILGE,0
BADFHILHJJILHJJJJIKE,0
